날짜,year,Month,요일,브랜드,Product,Retail,매체,상품유형,목적,소재타입,캠페인,광고세트,광고명,노출수,클릭수,조회수,CTR(%),광고비(₩),장바구니,구매수,구매전환값(₩),ROAS,CPA(₩),메모
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260525_GelMist_Shiraishi_IMG_03_Megawari_1080x1080_JP,904,7,0,,"13,121",5,0,0,37788.7554,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260525_GelMist_Shiraishi_IMG_02_Megawari_1080x1080_JP,"3,237",37,0,,"51,445",20,13,"430,334",18894.3777,"3,957",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260525_GelMist_Shiraishi_IMG_01_Megawari_1080x1080_JP,0,0,0,,0,1,1,"59,069",119473.5398,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260525_GelMist_Product_VID_01_Megawari_1080x1080_JP,285,5,0,,"5,185",0,1,"37,789",0,"5,185",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260525_GelMist_Influencer_VID_03_Megawari_1080x1080_JP,"2,232",48,0,,"42,796",12,10,"576,603",430333.766,"4,280",
2026-06-08,2026,6,월,BOH,Mixed-Line,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_Mixed-Line,260605_Mixed-Line_GiftBox_VID_02_Megawari_1080x1080_JP,"23,108",388,0,,"373,972",138,49,"2,184,648",59068.78685,"7,632",
2026-06-08,2026,6,월,WM,H-GlowBalm,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_H-GlowBalm_Closeup_IMG_01_Megawari_1080x1920_JP,546,45,0,,"5,601",0,0,0,37788.7554,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260525_GelMist_Influencer_VID_01_Megawari_1080x1080_JP,"4,834",53,0,,"71,851",19,5,"311,280",0,"14,370",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260602_GelMist_(KR)KangYeJin-EDIT_VID_02_Megawari_1080x1080_JP,375,8,0,,"6,277",14,4,"119,474",576602.9688,"1,569",
2026-06-08,2026,6,월,BOH,Mixed-Line,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_ETC,260605_Mixed-Line_Cardi.B_VID_02_Megawari_1080x1920_JP,342,19,0,,"3,495",4,0,0,311280.1013,0,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_ETC,260605_SkinBuster_emiliopucci-EDIT_VID_01_Megawari_1080x1920_JP,470,16,0,,"7,379",0,0,0,1151144.733,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Influencer_VID_01_Megawari_1080x1920_JP,"19,013",203,0,,"217,957",51,29,"1,065,729",1142270.101,"7,516",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260605_GelMist_hru24-EDIT_VID_01_Megawari_1080x1920_JP,"3,960",46,0,,"45,399",6,0,0,75959.2154,0,
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_r0303_VID_01_Megawari_1080x1920_JP,"2,166",46,0,,"20,311",23,12,"467,550",20154.00288,"1,693",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_nanaho-yoshida_VID_01_Megawari_1080x1920_JP,"12,413",156,0,,"110,501",50,26,"1,233,526",0,"4,250",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_momota-kaho_VID_01_Megawari_1080x1920_JP,"28,312",172,0,,"211,019",86,44,"1,917,369",0,"4,796",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_mikiozaki_VID_01_Megawari_1080x1920_JP,"2,186",12,0,,"16,973",11,7,"270,056",467549.9645,"2,425",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_konnichiwakevin_VID_01_Megawari_1080x1920_JP,231,4,0,,"2,036",1,1,"37,980",0,"2,036",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_hirona0523_VID_01_Megawari_1080x1920_JP,"1,489",17,0,,"15,053",6,8,"247,764",0,"1,882",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_furuuchimayumi_VID_01_Megawari_1080x1920_JP,201,9,0,,"2,582",2,0,0,0,0,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_ETC,260605_SkinBuster_kakoushikakatan-EDIT_VID_03_Megawari_1080x1920_JP,"6,003",103,0,,"54,447",94,7,"242,325",0,"7,778",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260530_GiftBox_decopin222_VID_01_Megawari_1080x1920_JP,"3,193",34,0,,"23,356",16,9,"327,178",0,"2,595",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260525_GiftBox_3D-Family_VID_01_Megawari_1080x1080_JP,704,43,0,,"8,649",0,1,"20,612",2184648.108,"8,649",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260602_GelMist_soruto154_VID_03_Megawari_1080x1920_JP,"17,865",203,0,,"126,918",43,22,"734,228",116267.2212,"5,769",
2026-06-08,2026,6,월,BOH,Mixed-Line,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_ETC,260605_Mixed-Line_GiftBox_VID_02_Megawari_1080x1920_JP,"2,818",27,0,,"26,452",50,6,"386,008",0,"4,409",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260602_GelMist_hru24_VID_04_Megawari_1080x1920_JP,"5,566",52,0,,"54,510",6,4,"156,041",270056.0045,"13,628",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Product_VID_01_Megawari_1080x1920_JP,"7,015",76,0,,"73,027",10,5,"239,176",514919.5054,"14,605",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_MakeupArtist_VID_01_Megawari_1080x1920_JP,"3,609",24,0,,"46,270",11,4,"135,314",75959.2154,"11,568",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Influencer_VID_03_Megawari_1080x1920_JP,"6,685",41,0,,"60,892",20,8,"278,807",37979.6077,"7,612",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GelMist,260525_GelMist_Influencer_VID_02_Megawari_1080x1920_JP,"14,648",430,0,,"178,625",22,19,"666,571",973671.1789,"9,401",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_TikTok,DA,전환,영상,BOH_QT_JP_Promo_Megawari_ALL_SingleOne-Tiktok_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_Qoo10_GiftBox,260525_GiftBox_Collagen-Sisters_VID_01_Megawari_1080x1080_JP,"1,978",20,0,,"19,545",29,20,"718,941",0,977,
2026-06-08,2026,6,월,WM,H-GlowBalm,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_H-GlowBalm_Closeup_IMG_02_Megawari_1080x1920_JP,113,11,0,,675,0,0,0,118137.5737,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GelMist,260602_GelMist_akeeey95-EDIT_VID_01_Megawari_1080x1080_JP,266,7,0,,"6,844",26,13,"412,623",107449.8449,526,
2026-06-08,2026,6,월,WM,H-GlowBalm,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_H-GlowBalm_Detail_IMG_01_Megawari_1080x1920_JP,972,42,0,,"5,234",0,0,0,0,0,
2026-06-08,2026,6,월,WM,Seamless,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_SeamlessFd_SingleHero_IMG_02_Megawari_1080x1920_JP,182,11,0,,833,0,0,0,0,0,
2026-06-08,2026,6,월,WM,Seamless,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_SeamlessFd_SingleHero_IMG_01_Megawari_1080x1920_JP,643,50,0,,"3,583",0,0,0,80616.01152,0,
2026-06-08,2026,6,월,BOH,Marie-Collabo,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260602_Marie-Collabo_MARIE-3D-EDIT_VID_01_Megawari_1080x1080_JP,212,8,0,,"9,164",9,2,"43,323",43323.4721,"4,582",
2026-06-08,2026,6,월,BOH,Marie-Collabo,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260602_Marie-Collabo_MARIE-Collagen-EDIT_VID_02_Megawari_1080x1080_JP,"1,276",45,0,,"43,730",29,6,"181,329",0,"7,288",
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260605_SkinBuster_emiliopucci-EDIT_VID_01_Megawari_1080x1080_JP,425,5,0,,"13,279",16,25,"793,602",0,531,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GelMist,260605_GelMist_hru24-EDIT_VID_01_Megawari_1080x1080_JP,"13,934",212,0,,"333,580",292,109,"4,221,157",118137.5737,"3,060",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GiftBox,260531_GiftBox_15apmom-EDIT_VID_06_Megawari_1080x1080_JP,36,0,0,,"1,606",0,0,0,113938.8231,0,
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GiftBox,260525_GiftBox_Collagen-Sisters_VID_01_Megawari_1080x1080_JP,9,0,0,,210,0,0,0,75959.2154,0,
2026-06-08,2026,6,월,WM,Seamless,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_SeamlessFd_SingleHero_IMG_03_Megawari_1080x1920_JP,"4,220",436,0,,"30,261",0,0,0,0,0,
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GiftBox,260525_GiftBox_Collagen-Shiraishi_IMG_03_Megawari_1080x1080_JP,77,2,0,,"2,393",0,0,0,0,0,
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GiftBox,260525_GiftBox_3D-Shiraishi_IMG_03_Megawari_1080x1080_JP,0,0,0,,0,3,0,0,59641.34375,0,
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GiftBox,260525_GiftBox_3D-Shiraishi_IMG_02_Megawari_1080x1080_JP,122,3,0,,"4,986",9,7,"193,228",240302.1309,712,
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GiftBox,260525_GiftBox_3D-Shiraishi_IMG_01_Megawari_1080x1080_JP,63,1,0,,"2,036",0,0,0,0,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GelMist,260608_GelMist_(KR)SongYoungju-INF-EDIT_VID_07_Megawari_1080x1080_JP,500,10,0,,"13,048",1,2,"142,758",0,"6,524",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GelMist,260608_GelMist_(KR)JeonSoojae-INF-EDIT_VID_06_Megawari_1080x1080_JP,622,8,0,,"15,472",6,0,0,0,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GelMist,260608_GelMist_(KR)HwangHyebin-INF-EDIT_VID_05_Megawari_1080x1080_JP,174,4,0,,"5,259",6,4,"183,123",70157.30548,"1,315",
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GelMist,260602_GelMist_soruto154-EDIT_VID_03_Megawari_1080x1080_JP,71,1,0,,"1,470",13,6,"187,417",116114.5393,245,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260605_SkinBuster_kakoushikakatan-EDIT_VID_03_Megawari_1080x1080_JP,713,10,0,,"22,789",30,14,"531,237",0,"1,628",
2026-06-08,2026,6,월,BOH,GiftBox,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GiftBox,260525_GiftBox_3D-Winning_IMG_01_Megawari_1080x1080_JP,0,0,0,,0,2,5,"204,212",0,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_GelMist,260602_GelMist_annpeach-EDIT_VID_04_Megawari_1080x1080_JP,248,3,0,,"9,069",10,7,"178,638",650615.4907,"1,296",
2026-06-08,2026,6,월,WM,Shebulchi,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_Shebulchi_HeroVisual_IMG_01_Megawari_1080x1920_JP,431,66,0,,"5,224",0,0,0,97048.39455,0,
2026-06-08,2026,6,월,WM,Shebulchi,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_Shebulchi_HeroVisual_IMG_03_Megawari_1080x1920_JP,263,54,0,,"3,149",0,0,0,27253.70844,0,
2026-06-08,2026,6,월,BOH,GelMist,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_UA_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_Qoo10_ex-atc-vc-purchase180d_GelMist,260525_GelMist_B&A_IMG_01_Megawari_1080x1080_JP,"23,062",224,0,,"277,432",77,32,"1,151,145",0,"8,670",
2026-06-08,2026,6,월,BOH,Mixed-Line,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_Mixed-Line_IMG_03_Megawari_1080x1080_JP,427,8,0,,"12,134",1,0,0,0,0,
2026-06-08,2026,6,월,BOH,Kashiyui-Collabo,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260602_Kashiyui-Collabo_Kashiyui-Intensive-EDIT_VID_02_Megawari_1080x1080_JP,47,0,0,,861,0,3,"249,177",201978.9891,287,
2026-06-08,2026,6,월,BOH,Kashiyui-Collabo,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260602_Kashiyui-Collabo_Kashiyui-Daily-EDIT_VID_01_Megawari_1080x1080_JP,12,0,0,,315,11,3,"243,146",0,105,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster-Winning_VID_01_Megawari_1080x1080_JP,30,5,0,,"1,784",3,3,"63,897",35174.07889,595,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster-Influencer_VID_02_Megawari_1080x1080_JP,66,2,0,,"2,173",0,3,"113,939",70596.26577,724,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_05_Megawari_1080x1080_JP,38,2,0,,693,6,3,"113,939",28188.88471,231,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_04_Megawari_1080x1080_JP,88,1,0,,"1,984",19,6,"303,245",128405.4274,331,
2026-06-08,2026,6,월,WM,Shebulchi,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_Shebulchi_HeroVisual_IMG_02_Megawari_1080x1920_JP,"3,980",333,0,,"37,164",0,0,0,1200766.331,0,
2026-06-08,2026,6,월,BOH,SkinBuster,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_SkinBuster_IMG_03_Megawari_1080x1080_JP,153,1,0,,"4,745",4,3,"138,292",762626.7056,"1,582",
2026-06-08,2026,6,월,BOH,NAD-Cream,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_NAD-Cream_VID_03_Megawari_1080x1080_JP,306,11,0,,"11,977",8,1,"37,789",319792.1139,"11,977",
2026-06-08,2026,6,월,BOH,NAD-Cream,Qoo10,SingleOne_Meta,DA,전환,영상,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_NAD-Cream_VID_01_Megawari_1080x1080_JP,794,35,0,,"29,486",21,12,"555,762",449495.337,"2,457",
2026-06-08,2026,6,월,BOH,Mixed-Line,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_Mixed-Line_IMG_02_Megawari_1080x1080_JP,14,2,0,,514,2,0,0,401744.0915,0,
2026-06-08,2026,6,월,WM,Seamless,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_SeamlessFd_DualLayout_IMG_02_Megawari_1080x1920_JP,353,37,0,,"2,000",0,0,0,18169.13896,0,
2026-06-08,2026,6,월,BOH,Mixed-Line,Qoo10,SingleOne_Meta,DA,전환,이미지,BOH_QT_JP_Promo_Megawari_RT_SingleOne-Meta_Conversions_Purchase_260529,260529_Megawari_F2554_MyProduct_VC 180d_ETC,260525_ETC_Mixed-Line_IMG_01_Megawari_1080x1080_JP,266,5,0,,"7,768",4,0,0,0,0,
2026-06-08,2026,6,월,WM,Shebulchi,Qoo10,TikTok,DA,유입,이미지,WM_QT_JP_Promo_Megawari_ALL_Tiktok_Traffic_LPV_260601,260601_Megawari_F2544_Demo_Interest_Kitty,260525_Shebulchi_ShadeChart_IMG_03_Megawari_1080x1920_JP,"2,679",194,0,,"14,017",0,0,0,0,0,
