,,,,,,,,,,,,,,,,,,,,,,,,
event,code,제품,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율
,1043733776,아이크림,08월 27일,,,,,,,,05월 28일,,,,,,,,02월 26일,,,,,
,1089751381,콜라겐 토너,08월 27일,,,,,,,,05월 28일,,,,,,,,02월 26일,,,,,
,1043733836,콜라겐 크림 단품,08월 27일,,,,,,,,05월 28일,,,,,,,,02월 26일,,,,,
,1043733766,아사츄르 요르탄,08월 27일,,,,#DIV/0!,#DIV/0!,,,05월 28일,,,,#DIV/0!,#DIV/0!,,,02월 26일,,,,#DIV/0!,#DIV/0!
,1102765780,기획박스,08월 27일,,,,#DIV/0!,#DIV/0!,,,05월 28일,,,,#DIV/0!,#DIV/0!,,,02월 26일,,,,#DIV/0!,#DIV/0!
,1193919062,콜겔 미스트,08월 27일,,,,#DIV/0!,#DIV/0!,,,05월 28일,,,,#DIV/0!,#DIV/0!,,,02월 26일,,,,,
,1043733820,3d 단품,08월 27일,,,,#DIV/0!,#DIV/0!,,,05월 28일,,,,#DIV/0!,#DIV/0!,,,02월 26일,,,,#DIV/0!,#DIV/0!
,1184844785,nad단품,08월 26일,,,,#DIV/0!,#DIV/0!,,,05월 28일,,,,#DIV/0!,#DIV/0!,,,02월 26일,,,,#DIV/0!,#DIV/0!
2609 MEGAWARI,1125492693,혼합박스,08월 28일,,,,,,,2606 MEGAWARI,05월 29일,"12,248","2,154","1,218",17.59%,9.94%,,2603 MEGAWARI,02월 27일,"10,684","2,256","1,205",21.12%,11.28%
2609 MEGAWARI,1193917996,마리에 콜라보,08월 28일,,,,,,,2606 MEGAWARI,05월 29일,"8,586","3,031","1,992",35.30%,23.20%,,2603 MEGAWARI,02월 27일,"7,801","1,867",973,23.93%,12.47%
2609 MEGAWARI,1043733776,아이크림,08월 28일,,,,,,,2606 MEGAWARI,05월 29일,"4,254","1,113",574,26.16%,13.49%,,2603 MEGAWARI,02월 27일,"3,813",978,540,25.65%,14.16%
2609 MEGAWARI,1089751381,콜라겐 토너,08월 28일,,,,,,,2606 MEGAWARI,05월 29일,"4,488",701,293,15.62%,6.53%,,2603 MEGAWARI,02월 27일,,,,,
2609 MEGAWARI,1043733836,콜라겐 크림 단품,08월 28일,,,,,,,2606 MEGAWARI,05월 29일,"3,444",823,384,23.90%,11.15%,,2603 MEGAWARI,02월 27일,"3,488",825,446,23.65%,12.79%
2609 MEGAWARI,1043733766,아사츄르 요르탄,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,"57,492","11,290","6,793",19.64%,11.82%,,2603 MEGAWARI,02월 27일,"54,718","13,089","7,060",23.92%,12.90%
2609 MEGAWARI,1102765780,기획박스,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,"19,137","2,475","1,205",12.93%,6.30%,,2603 MEGAWARI,02월 27일,"26,809","3,486","1,627",13.00%,6.07%
2609 MEGAWARI,1193919062,콜겔 미스트,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,"20,301","1,901",797,9.36%,3.93%,,2603 MEGAWARI,02월 27일,,,,,
2609 MEGAWARI,1043733820,3d 단품,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,"8,423","2,242","1,085",26.62%,12.88%,,2603 MEGAWARI,02월 27일,"9,302","3,012","1,635",32.38%,17.58%
2609 MEGAWARI,1184844785,nad단품,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,"5,088",711,375,13.97%,7.37%,,2603 MEGAWARI,02월 27일,"20,654","3,514","1,724",17.01%,8.35%
2609 MEGAWARI,1125492693,혼합박스,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"11,006","1,497",748,13.60%,6.80%,,2603 MEGAWARI,02월 28일,"11,104",879,404,7.92%,3.64%
2609 MEGAWARI,1193917996,마리에 콜라보,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"7,001","1,772","1,050",25.31%,15.00%,,2603 MEGAWARI,02월 28일,"10,598","2,148","1,021",20.27%,9.63%
2609 MEGAWARI,1043733776,아이크림,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"4,329",980,534,22.64%,12.34%,,2603 MEGAWARI,02월 28일,"5,279","1,413",723,26.77%,13.70%
2609 MEGAWARI,1089751381,콜라겐 토너,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"4,293",527,220,12.28%,5.12%,,2603 MEGAWARI,02월 28일,,,,,
2609 MEGAWARI,1043733836,콜라겐 크림 단품,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"3,510",720,352,20.51%,10.03%,,2603 MEGAWARI,02월 28일,"5,936","1,295",657,21.82%,11.07%
2609 MEGAWARI,1043733766,아사츄르 요르탄,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"51,912","7,857","4,665",15.14%,8.99%,,2603 MEGAWARI,02월 28일,"82,956","15,131","8,793",18.24%,10.60%
2609 MEGAWARI,1102765780,기획박스,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"15,494","1,809",778,11.68%,5.02%,,2603 MEGAWARI,02월 28일,"35,443","3,733","1,654",10.53%,4.67%
2609 MEGAWARI,1193919062,콜겔 미스트,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"18,580","1,421",583,7.65%,3.14%,,2603 MEGAWARI,02월 28일,,,,,
2609 MEGAWARI,1043733820,3d 단품,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"8,285","1,959",967,23.65%,11.67%,,2603 MEGAWARI,02월 28일,"12,811","3,946","2,111",30.80%,16.48%
2609 MEGAWARI,1184844785,nad단품,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"4,373",448,238,10.24%,5.44%,,2603 MEGAWARI,02월 28일,"26,007","3,615","1,846",13.90%,7.10%
2609 MEGAWARI,1125492693,혼합박스,08월 30일,,,,,,,2606 MEGAWARI,05월 31일,"12,663","1,137",472,8.98%,3.73%,,2603 MEGAWARI,03월 01일,"5,743",0,0,0.00%,0.00%
