,,,,,,,,,,,,,,,,,,,,,,,,
event,code,제품,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율
2609 MEGAWARI,1172283012,쉐블치,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,"18,906","4,813","2,803",25.46%,14.83%,,2603 MEGAWARI,02월 27일,"13,745","3,273","1,600",23.81%,11.64%
2609 MEGAWARI,1141569521,심리스파데,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,"15,027","2,996","1,497",19.94%,9.96%,,2603 MEGAWARI,02월 27일,"28,606","4,497","2,183",15.72%,7.63%
2609 MEGAWARI,1207286666,래스팅 글로우 스틱,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,,,,,,,2603 MEGAWARI,02월 27일,,,,,
2609 MEGAWARI,1212654466,퍼펙팅 쿠션,08월 28일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 29일,,,,,,,2603 MEGAWARI,02월 27일,,,,,
2609 MEGAWARI,1150901464,갸루키티세트,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"25,537","3,659","1,427",14.33%,5.59%,,2603 MEGAWARI,02월 28일,"11,881",0,0,0.00%,0.00%
2609 MEGAWARI,1154100423,헬밤스틱,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"6,828","1,334",611,19.54%,8.95%,,2603 MEGAWARI,02월 28일,"10,060",355,127,3.53%,1.26%
2609 MEGAWARI,1125191395,철벽베이스세트,08월 29일,,,,,,,2606 MEGAWARI,05월 30일,"2,204",98,29,4.45%,1.32%,,2603 MEGAWARI,02월 28일,0,0,0,,
2609 MEGAWARI,1040221567,소블아,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"134,171","18,583","7,273",13.85%,5.42%,,2603 MEGAWARI,02월 28일,"90,716","12,093","4,517",13.33%,4.98%
2609 MEGAWARI,1048694474,파데브러시,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"19,134","4,202","1,473",21.96%,7.70%,,2603 MEGAWARI,02월 28일,"33,653","9,299","4,487",27.63%,13.33%
2609 MEGAWARI,1172283012,쉐블치,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"14,103","2,970","1,346",21.06%,9.54%,,2603 MEGAWARI,02월 28일,"13,737",979,326,7.13%,2.37%
2609 MEGAWARI,1141569521,심리스파데,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,"11,529","2,145",822,18.61%,7.13%,,2603 MEGAWARI,02월 28일,"28,904","4,422","1,708",15.30%,5.91%
2609 MEGAWARI,1207286666,래스팅 글로우 스틱,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,,,,,,,2603 MEGAWARI,02월 28일,,,,,
2609 MEGAWARI,1212654466,퍼펙팅 쿠션,08월 29일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 30일,,,,,,,2603 MEGAWARI,02월 28일,,,,,
2609 MEGAWARI,1150901464,갸루키티세트,08월 30일,,,,,,,2606 MEGAWARI,05월 31일,"12,994","1,563",572,12.03%,4.40%,,2603 MEGAWARI,03월 01일,"6,102",0,0,0.00%,0.00%
2609 MEGAWARI,1154100423,헬밤스틱,08월 30일,,,,,,,2606 MEGAWARI,05월 31일,"3,999",554,250,13.85%,6.25%,,2603 MEGAWARI,03월 01일,"5,653",280,93,4.95%,1.65%
